domain,stableId,fieldId,english,candidateSpanish,status,sourceDigest,exemptionEligible,source,reviewDecision,reviewNotes
site,home.stats.updates.value,value,Updates,Novedades,needs_review,a921563cae601345a3368c2310453882857c961def63c4b05c909b04f6aa36ee,false,public_html:/,,
site,home.workflow.eyebrow,value,Constituent guidance,,missing,f398ad208df8cb21d56b8be6884e28582f74e5ed7fc11aa01318d9ae6b1f6f69,false,public_html:/,,
site,home.workflow.steps.community-updates.body,value,"District posts appear on this website, while newsletter signup uses a confirmed email subscription.",,missing,e3b747c4e07e095a9d8f54d456c01e4aae0ee5d25c824b83a31000fd602c87b1,false,public_html:/,,
site,home.workflow.steps.community-updates.title,value,Choose the right update path,,missing,e1b89993de21157bb66bd273f6dcef2351d36765d944b2e788ae54a1bc8e84ce,false,public_html:/,,
site,home.workflow.steps.public-information.body,value,"Official state links lead to the current legislative profile, sponsored bills, votes, and contact form.",,missing,a6af48d6dca428a32ada8e5851b0b56bd755a50dd6f8497e201de90a33b0d106,false,public_html:/,,
site,home.workflow.steps.public-information.title,value,Use current public records,,missing,714819dfb9f08410a8f6f3a3bc827c27b668379aa1f9ceb6c082f73e311c29cd,false,public_html:/,,
site,home.workflow.steps.service-requests.body,value,Call or send a message when you need help identifying the right New Jersey state agency.,,missing,354bddb3bab8c908d50e77a9145123c84ab7b88ff26ceb882aed42c663bcb51f,false,public_html:/,,
site,home.workflow.steps.service-requests.title,value,Contact the District Office,Contactar a la oficina del distrito,needs_review,464b978d4ebc6386255afd0e4523a87ece4c3f53fc66943fbd069cd884e81017,false,public_html:/,,
site,home.workflow.title,value,Start with the path that matches your need,,missing,4d953ca56f20a6adb817bf513c2b92a81a79839fe989fd0b29ab706473a328e1,false,public_html:/,,
site,media.about.about-hero,caption,District office media,Material visual de la oficina del distrito,needs_review,41f2f6abe5ff7ef305d3965adc6ecba2f5ac0ab581f9d86f65d70e878a739095,false,public_html:/about,,
site,media.business.community-hero,caption,District office media,Material visual de la oficina del distrito,needs_review,41f2f6abe5ff7ef305d3965adc6ecba2f5ac0ab581f9d86f65d70e878a739095,false,public_html:/community,,
site,media.business.home-workflow,caption,Community and small business engagement,Participación comunitaria y de pequeños negocios,needs_review,00be6fc92ca83f4e630aa52be3daa934609d011ad123a5f8e7521a70d4f35478,false,public_html:/,,
site,media.capitol.social-hero,caption,District office media,Material visual de la oficina del distrito,needs_review,41f2f6abe5ff7ef305d3965adc6ecba2f5ac0ab581f9d86f65d70e878a739095,false,public_html:/social,,
site,media.clinic.resources-hero,caption,District office media,Material visual de la oficina del distrito,needs_review,41f2f6abe5ff7ef305d3965adc6ecba2f5ac0ab581f9d86f65d70e878a739095,false,public_html:/resources,,
site,media.coverage.about-supporting,caption,Additional district media,Material visual adicional del distrito,needs_review,cd235c5e2d9ad1b0b0a1d08aed629a5505987f66be10e96e3eb59ac8322b7380,false,public_html:/about,,
site,media.coverage.contact-supporting,caption,Additional district media,Material visual adicional del distrito,needs_review,cd235c5e2d9ad1b0b0a1d08aed629a5505987f66be10e96e3eb59ac8322b7380,false,public_html:/contact,,
site,media.coverage.news-supporting,caption,Additional district media,Material visual adicional del distrito,needs_review,cd235c5e2d9ad1b0b0a1d08aed629a5505987f66be10e96e3eb59ac8322b7380,false,public_html:/news,,
site,media.coverage.newsletter-supporting,caption,Additional district media,Material visual adicional del distrito,needs_review,cd235c5e2d9ad1b0b0a1d08aed629a5505987f66be10e96e3eb59ac8322b7380,false,public_html:/newsletter,,
site,media.coverage.resources-supporting,caption,Additional district media,Material visual adicional del distrito,needs_review,cd235c5e2d9ad1b0b0a1d08aed629a5505987f66be10e96e3eb59ac8322b7380,false,public_html:/resources,,
site,media.coverage.social-supporting,caption,Additional district media,Material visual adicional del distrito,needs_review,cd235c5e2d9ad1b0b0a1d08aed629a5505987f66be10e96e3eb59ac8322b7380,false,public_html:/social,,
site,media.coverage.survey-supporting,caption,Additional district media,Material visual adicional del distrito,needs_review,cd235c5e2d9ad1b0b0a1d08aed629a5505987f66be10e96e3eb59ac8322b7380,false,public_html:/survey,,
site,media.coverage.voting-supporting,caption,Additional district media,Material visual adicional del distrito,needs_review,cd235c5e2d9ad1b0b0a1d08aed629a5505987f66be10e96e3eb59ac8322b7380,false,public_html:/voting,,
site,media.event-group.newsletter-hero,caption,District office media,Material visual de la oficina del distrito,needs_review,41f2f6abe5ff7ef305d3965adc6ecba2f5ac0ab581f9d86f65d70e878a739095,false,public_html:/newsletter,,
site,media.graduation.community-supporting,caption,Additional district media,Material visual adicional del distrito,needs_review,cd235c5e2d9ad1b0b0a1d08aed629a5505987f66be10e96e3eb59ac8322b7380,false,public_html:/community,,
site,media.hero.home-hero,caption,District office media,Material visual de la oficina del distrito,needs_review,41f2f6abe5ff7ef305d3965adc6ecba2f5ac0ab581f9d86f65d70e878a739095,false,public_html:/,,
site,media.meeting.contact-hero,caption,District office media,Material visual de la oficina del distrito,needs_review,41f2f6abe5ff7ef305d3965adc6ecba2f5ac0ab581f9d86f65d70e878a739095,false,public_html:/contact,,
site,media.outdoor-visit.survey-hero,caption,District office media,Material visual de la oficina del distrito,needs_review,41f2f6abe5ff7ef305d3965adc6ecba2f5ac0ab581f9d86f65d70e878a739095,false,public_html:/survey,,
site,media.outreach.voting-hero,caption,District office media,Material visual de la oficina del distrito,needs_review,41f2f6abe5ff7ef305d3965adc6ecba2f5ac0ab581f9d86f65d70e878a739095,false,public_html:/voting,,
site,media.vote-board.news-hero,caption,District office media,Material visual de la oficina del distrito,needs_review,41f2f6abe5ff7ef305d3965adc6ecba2f5ac0ab581f9d86f65d70e878a739095,false,public_html:/news,,
site,metadata.home.description,value,"Constituent services, legislative information, voting resources, and district office access for New Jersey's 34th Legislative District.","Servicios para residentes, información legislativa, recursos electorales y acceso a la oficina del distrito para el Distrito Legislativo 34 de Nueva Jersey.",needs_review,4c0c131be72b6eb9d44a17b7803247755ab12c171a9895c8e4694dba450e7b22,false,checked_in_public_catalog,,
site,news.cards.district-events.body,value,"For current office hours and district event information, call the district office.","Para conocer los horarios de atención y los eventos actuales del distrito, llame a la oficina del distrito.",needs_review,9f2e9e0a0c0abbe5860a9e3c87ceb2cd0c19f61ef68810e57c95cfcbde5d0495,false,public_html:/news,,
site,news.cards.district-events.link,label,Open,Abrir,needs_review,7880531e09e103c04cbd64c078eea67a0cd9c373a278c79cb97494825c287af7,false,public_html:/news,,
site,news.cards.district-events.title,value,District Notices,Avisos del distrito,needs_review,7ca92d1935f80cc5f973769afb540c8e17a9b357333e95b3f35f49d98257bfbb,false,public_html:/news,,
site,news.cards.expanded-coverage.body,value,Check current committee assignments and schedules through the New Jersey Legislature.,Consulte las asignaciones y los calendarios actuales de los comités en la Legislatura de Nueva Jersey.,needs_review,f5a934407129d6d8380cc4d51248fda29ee919c51dc55a4b7436b0e63e149bf8,false,public_html:/news,,
site,news.cards.expanded-coverage.link,label,Open,Abrir,needs_review,7880531e09e103c04cbd64c078eea67a0cd9c373a278c79cb97494825c287af7,false,public_html:/news,,
site,news.cards.expanded-coverage.title,value,Committee Work,Trabajo de comités,needs_review,771e2e7df5755c7067781dd85ae3bf89045793311961a6c6b0a35a8d00d91633,false,public_html:/news,,
site,news.cards.voting-rights-update.body,value,Review the Assemblywoman's official roster page for current sponsored bills and member votes.,Consulte la página oficial de la asambleísta para ver los proyectos de ley patrocinados y sus votaciones vigentes.,needs_review,856f396a1d1d53103097b88b8b175e2fa395088dad6d0a08e103be1cd0c3ef8c,false,public_html:/news,,
site,news.cards.voting-rights-update.link,label,Open,Abrir,needs_review,7880531e09e103c04cbd64c078eea67a0cd9c373a278c79cb97494825c287af7,false,public_html:/news,,
site,news.cards.voting-rights-update.title,value,Sponsored Bills and Votes,Proyectos de ley patrocinados y votaciones,needs_review,748b2e57868c16fb1c69c1cf26c2f9b0a9c8dd0a3d66735b3a3c592bfb1a9617,false,public_html:/news,,
site,news.empty-body,value,Published district office updates will appear here.,Las novedades publicadas por la oficina del distrito aparecerán aquí.,needs_review,db78f85568b4df38f25194645bd95a6d9453ebfb6e6e6615e2af9cf3e87f287f,false,checked_in_public_catalog,,
site,news.empty-title,value,No district posts have been published yet,Aún no se han publicado novedades del distrito,needs_review,15b1726cf6b6b99c76186869ab74f6a3fd9941ce414a2fb03cd41fe34f28e869,false,checked_in_public_catalog,,
site,news.features.body,value,Use these links for current public information or contact the district office at (973) 450-0484.,Use estos enlaces para consultar información pública vigente o comuníquese con la oficina del distrito al (973) 450-0484.,needs_review,53776ae6af97f79ac512438b9f2db8db0302a328892f4c22c9e48a1e15751f2c,false,public_html:/news,,
site,news.features.eyebrow,value,Page Resources,Recursos de la página,needs_review,e13668e00d5b45bce671c3b18ca7734425255d25eb8d32a7b2e5a55cdd66f8ba,false,public_html:/news,,
site,news.features.title,value,Verified paths for District 34 residents,Recursos verificados para residentes del Distrito 34,needs_review,bf81c696432dc2fc9aba49babce5ff454920e0e55a54e8897a00529cd25471fe,false,public_html:/news,,
site,news.hero.body,value,"Read published district office updates and use the New Jersey Legislature record for current bills, votes, committees, and public proceedings.","Lea las novedades publicadas por la oficina del distrito y use el registro de la Legislatura de Nueva Jersey para consultar proyectos de ley, votaciones, comités y procedimientos públicos vigentes.",needs_review,d41c091bbbf4c70fbb53acbfceef8d76d2938fb45f60c62e7d2ebd29cb7ee410,false,public_html:/news,,
site,news.hero.eyebrow,value,Official Sources,Fuentes oficiales,needs_review,a7581ead5d5edb0e56538019a7b8e4a2038559cd2142586ebe72b4997d073a0d,false,public_html:/news,,
site,news.hero.primary-cta,label,Contact the Office,Contactar a la oficina,needs_review,f22cb79c2d8cc19521dca6f4a770ad51a5dfb17f95d5e6cabfb4db208fa56648,false,public_html:/news,,
site,news.hero.secondary-cta,label,Get Updates,Recibir actualizaciones,needs_review,ed4c3d6bb2ac7925039fa753c656547d18590799b716e314704237dcf1a11d8f,false,public_html:/news,,
site,news.hero.title,value,Legislative and District Updates,Novedades legislativas y del distrito,needs_review,48e2726d99e24b3076c44ef4d275a8f0bff4419f86a9eec16d717ab5a93c8878,false,public_html:/news,,
site,news.newsletter.body,value,Request the District Newsletter and confirm through the email sent to your inbox before the subscription becomes active.,Solicite el boletín del distrito y confirme mediante el correo enviado a su bandeja de entrada antes de que se active la suscripción.,needs_review,4bb345f2332aab9d2106656d8b024550a82b2b3549c4cd898c4ebdcc9645241e,false,public_html:/news,,
site,news.newsletter.eyebrow,value,Email Updates,Actualizaciones por correo electrónico,needs_review,33d5dc976ce9733aceb49ab78a7578be4023cf0c765dbef0c3753d9def3146a8,false,public_html:/news,,
site,news.newsletter.title,value,Get News & Updates by email,Reciba noticias y novedades por correo electrónico,needs_review,209db69923b3540869ebda29a8654d276352716913f74cdedc3357474017a40b,false,public_html:/news,,
site,news.read-update,value,Read update,Leer novedad,needs_review,e06eaf5c2875b0e581ba6536967927dde4e6c1d6a6de07c6027ed1dee938e27a,false,checked_in_public_catalog,,
site,newsletter.cards.district-updates.body,value,"District Newsletter emails cover legislative information, public services, and district events.","Los correos del Boletín del distrito incluyen información legislativa, servicios públicos y eventos del distrito.",needs_review,1f74f1d99467a1fcded7b54b8457cf7d93f3a5caca78a0cea12ebcd87d58b86b,false,public_html:/newsletter,,
site,newsletter.cards.district-updates.title,value,District Updates,Novedades del distrito,needs_review,0aa777e065c19d204f056496119bc247aec0f9978ff9f8133997291af9dcfded,false,public_html:/newsletter,,
site,newsletter.cards.subscriber-preferences.body,value,"Submitting the form creates a confirmation request, not an active subscription. Every newsletter includes an unsubscribe link.","Enviar el formulario crea una solicitud de confirmación, no una suscripción activa. Cada boletín incluye un enlace para cancelar la suscripción.",needs_review,37f695b46c2051f5af08e9018ecd9df1efaed1acbfaa68f72b3b30b989226170,false,public_html:/newsletter,,
site,newsletter.cards.subscriber-preferences.title,value,Consent and Preferences,Consentimiento y preferencias,needs_review,1814ed32e2541862d60e49aa2c481f1b8c0e3d86b8aae99d6a76709f1171a967,false,public_html:/newsletter,,
site,newsletter.features.body,value,Use these links for current public information or contact the district office at (973) 450-0484.,Use estos enlaces para consultar información pública vigente o comuníquese con la oficina del distrito al (973) 450-0484.,needs_review,53776ae6af97f79ac512438b9f2db8db0302a328892f4c22c9e48a1e15751f2c,false,public_html:/newsletter,,
site,newsletter.features.eyebrow,value,Page Resources,Recursos de la página,needs_review,e13668e00d5b45bce671c3b18ca7734425255d25eb8d32a7b2e5a55cdd66f8ba,false,public_html:/newsletter,,
site,newsletter.features.title,value,Verified paths for District 34 residents,Recursos verificados para residentes del Distrito 34,needs_review,bf81c696432dc2fc9aba49babce5ff454920e0e55a54e8897a00529cd25471fe,false,public_html:/newsletter,,
site,newsletter.form.body,value,"The live form is shown only when privacy, consent, confirmation, and delivery readiness checks are complete.",,missing,a0118336a6b3dc2350b2e688b0dfc8e6593c001182be5cd5166cd1f73d64151e,false,public_html:/newsletter,,
site,newsletter.form.eyebrow,value,Email Updates,Actualizaciones por correo electrónico,needs_review,33d5dc976ce9733aceb49ab78a7578be4023cf0c765dbef0c3753d9def3146a8,false,public_html:/newsletter,,
site,newsletter.form.title,value,Request District Newsletter emails,,missing,f665eca605656dd24432a7528a2ee5a4f0414e3ad2520d0805ff1eb92dc66b7f,false,public_html:/newsletter,,
site,newsletter.hero.body,value,"District Newsletter emails share legislative information, public services, and district events. The live form uses an explicit confirmation request before any subscription becomes active.","Los correos del Boletín del distrito comparten información legislativa, servicios públicos y eventos del distrito. El formulario en vivo requiere una confirmación explícita antes de activar cualquier suscripción.",needs_review,d9dd8692e42ee7b32e821f761bf0099a1b387bd86f37fc107475bff4f8803adb,false,public_html:/newsletter,,
site,newsletter.hero.eyebrow,value,Stay Informed,Manténgase informado,needs_review,cd2fb61a9951a1f8c8d8b0791c30691bf0d8cdca245c4fb1c6c7782c6ca4d7c3,false,public_html:/newsletter,,
site,newsletter.hero.primary-cta,label,Contact the Office,Contactar a la oficina,needs_review,f22cb79c2d8cc19521dca6f4a770ad51a5dfb17f95d5e6cabfb4db208fa56648,false,public_html:/newsletter,,
site,newsletter.hero.secondary-cta,label,Get Updates,Recibir actualizaciones,needs_review,ed4c3d6bb2ac7925039fa753c656547d18590799b716e314704237dcf1a11d8f,false,public_html:/newsletter,,
site,newsletter.hero.title,value,District Newsletter,Boletín del distrito,needs_review,903337003fc197e19c5604a1b23ceccc66e9b68947a1f75c366a57912c65868c,false,public_html:/newsletter,,
site,post.back-to-news,value,Back to News,Volver a Noticias,needs_review,7866d5cf3ad0836dc5e11baddff3b0450cc39e1ea3f4cf619abcf8a93b72bd18,false,checked_in_public_catalog,,
site,post.district-update,value,District Update,Novedad del distrito,needs_review,1d6e56d6961273f772dc14faaa1f5cec5361f6e5b090eba2aef8c1ce91fd6203,false,checked_in_public_catalog,,
site,privacy.introduction,value,"This notice explains how Office of Assemblywoman Carmen Theresa Morales handles information submitted through this website, including District Newsletter requests.","Este aviso explica cómo Office of Assemblywoman Carmen Theresa Morales maneja la información enviada mediante este sitio web, incluidas las solicitudes del Boletín del distrito.",needs_review,63a24c0056906767848eb5d6d3c8d54714bd81e90ece0fe032e6428446529784,false,checked_in_explicit_content,,
site,privacy.sections.0.paragraphs.0,value,"The newsletter form collects your email address, an optional first name, and the required marketing-email consent selection.","El formulario del boletín recopila su dirección de correo electrónico, un nombre opcional y la selección obligatoria de consentimiento para recibir correos de mercadeo.",needs_review,3dce74a421d6abbbc35931a030b94c1195d6fa49ba2316b0f028a9066781582e,false,checked_in_explicit_content,,
site,privacy.sections.0.paragraphs.1,value,"We also keep limited confirmation, delivery, unsubscribe, suppression, security, and audit records needed to operate the newsletter and honor your choices. We do not retain raw Resend webhook bodies.","También conservamos registros limitados de confirmación, entrega, cancelación de suscripción, supresión, seguridad y auditoría necesarios para operar el boletín y respetar sus decisiones. No conservamos el contenido sin procesar de los webhooks de Resend.",needs_review,f5dbd54c6d71982a8d5cf34d6538789462d6418cd65b9797ed514330508a242d,false,checked_in_explicit_content,,
site,privacy.sections.0.title,value,Information we collect,Información que recopilamos,needs_review,e574c7a998141be6a1e003b9bf63c1a9dcaa46cf201e772f5967c284244f34fb,false,checked_in_explicit_content,,
site,privacy.sections.1.paragraphs.0,value,"We use newsletter information to request confirmation, deliver District Newsletter email after confirmation, manage subscriber preferences, protect the signup process, and investigate delivery or consent issues.","Utilizamos la información del boletín para solicitar confirmación, entregar correos del Boletín del distrito después de la confirmación, administrar las preferencias de los suscriptores, proteger el proceso de inscripción e investigar problemas de entrega o consentimiento.",needs_review,a8d08871a78576ef4de3216de333303ed30c378d3c8602a7857fee84bc366d81,false,checked_in_explicit_content,,
site,privacy.sections.1.paragraphs.1,value,Submitting the form creates a pending confirmation request. It does not create an active subscription.,Enviar el formulario crea una solicitud de confirmación pendiente. No crea una suscripción activa.,needs_review,741c7a7edfbf6f6bcfff0392c74e977b3e63b0f681be5cacb8113a74fc34deb7,false,checked_in_explicit_content,,
site,privacy.sections.1.title,value,How newsletter information is used,Cómo se utiliza la información del boletín,needs_review,05f252932dd2d7c25ba386417cd3d0d7e58e6ed20fae545a090148efb345d00d,false,checked_in_explicit_content,,
site,privacy.sections.2.paragraphs.0,value,"Resend processes contact and delivery data for confirmation emails and District Newsletter delivery. This may include your email address, optional first name, provider contact identifiers, and delivery-event information.","Resend procesa datos de contacto y entrega para los correos de confirmación y la entrega del Boletín del distrito. Esto puede incluir su dirección de correo electrónico, nombre opcional, identificadores de contacto del proveedor e información de eventos de entrega.",needs_review,3a1fa42659420bd074cdc1855662b200d3d2d911dd09cc1ae4fd8ef3d27b3b84,false,checked_in_explicit_content,,
site,privacy.sections.2.paragraphs.1,value,Resend also applies unsubscribe and suppression controls during delivery.,Resend también aplica controles de cancelación de suscripción y supresión durante la entrega.,needs_review,f37ef07a8eb84b4f5be4599c442e2c7afa7fff69da6eb398fa251cfccd7470b8,false,checked_in_explicit_content,,
site,privacy.sections.2.title,value,Email delivery through Resend,Entrega de correo electrónico mediante Resend,needs_review,50ff480b02f2c338babb254eb7de4b7f0c3608108398b32cb915566a9148d857,false,checked_in_explicit_content,,
site,privacy.sections.3.paragraphs.0,value,You are not subscribed until you deliberately complete the confirmation step sent to your inbox.,No estará suscrito hasta que complete deliberadamente el paso de confirmación enviado a su bandeja de entrada.,needs_review,59c2d22186b20ea08b9285514e3913b91bc18d4c761206287472e81cc9fc4752,false,checked_in_explicit_content,,
site,privacy.sections.3.paragraphs.1,value,Each District Newsletter includes an unsubscribe link. Using it stops future District Newsletter marketing email. You may also contact the district office for help with a subscription choice.,Cada Boletín del distrito incluye un enlace para cancelar la suscripción. Usarlo detiene futuros correos de mercadeo del Boletín del distrito. También puede comunicarse con la oficina del distrito para obtener ayuda con una decisión de suscripción.,needs_review,87aaadcd1fbc653b55adf204daafa6937aefa1ed43b7bb5f606aea5c8179157e,false,checked_in_explicit_content,,
site,privacy.sections.3.title,value,Confirmation and unsubscribe choices,Opciones de confirmación y cancelación de suscripción,needs_review,27572c1042136966697e6cf62e9ca02bb70bfb85eb5feb2fcd993690e7532e1a,false,checked_in_explicit_content,,
site,privacy.sections.4.paragraphs.0,value,"To ask to access, correct, or delete newsletter information, use the contact page or call (973) 450-0484. The office reviews requests against the applicable records, consent, suppression, and retention requirements.","Para solicitar acceso, corrección o eliminación de información del boletín, use la página de contacto o llame al (973) 450-0484. La oficina revisa las solicitudes conforme a los requisitos aplicables de registros, consentimiento, supresión y conservación.",needs_review,819da301c026a60d770946aaf70bb1b5a361616cd70211aebfe15ce635e6b65e,false,checked_in_explicit_content,,
site,privacy.sections.4.paragraphs.1,value,"Approved deletion removes or irreversibly redacts direct personal information where the operating policy permits, while preserving the minimum non-message evidence needed to honor an unsubscribe or suppression.","La eliminación aprobada elimina o redacta de manera irreversible la información personal directa cuando la política operativa lo permite, mientras conserva la evidencia mínima sin contenido de mensajes necesaria para respetar una cancelación de suscripción o supresión.",needs_review,26a8e8cacf5842422b129e131567e154ba488216d1c765dfc76e9c707684b4d0,false,checked_in_explicit_content,,
site,privacy.sections.4.title,value,"Access, correction, and deletion requests","Solicitudes de acceso, corrección y eliminación",needs_review,3ee0dc49ec65eee5b5d81a6857661c3be581a104e270a28216cd426f06ecdc82,false,checked_in_explicit_content,,
site,privacy.sections.5.paragraphs.0,value,"Pending newsletter requests expire after 30 days. Personal information is otherwise kept while a subscription is active or while it is needed to operate, secure, and audit the newsletter.","Las solicitudes pendientes del boletín vencen después de 30 días. De otro modo, la información personal se conserva mientras una suscripción esté activa o mientras sea necesaria para operar, proteger y auditar el boletín.",needs_review,0eab57352c9afdcfc8d34685e35c7b01d35062bce7737f34f15385a798ad182c,false,checked_in_explicit_content,,
site,privacy.sections.5.paragraphs.1,value,"Withdrawal stops future marketing use. Minimum non-message consent, unsubscribe, suppression, and audit evidence may be retained so the office can continue honoring the choice and protect the system.","Retirar el consentimiento detiene el uso futuro para mercadeo. Puede conservarse la evidencia mínima sin contenido de mensajes sobre consentimiento, cancelación de suscripción, supresión y auditoría para que la oficina continúe respetando la decisión y proteja el sistema.",needs_review,98d19cbc57f3fd777388b17ba73b7148aca353e8b5c306fb951c7da33ba3824d,false,checked_in_explicit_content,,
site,privacy.sections.5.title,value,Retention approach,Enfoque de conservación,needs_review,24c956c98be88dc09517c2a201cca0215bea0aa3dbd7e05aa22c06272d2abe9b,false,checked_in_explicit_content,,
site,privacy.title,value,Privacy notice,Aviso de privacidad,needs_review,0b6ae3f5d3fd981c21050019207c232a75faf4084a3ee0e0083e001451048f72,false,checked_in_explicit_content,,
site,resources.cards.downloadable-forms.body,value,Browse the State of New Jersey department and service directory for direct government resources.,Consulte el directorio de departamentos y servicios del Estado de Nueva Jersey para acceder a recursos gubernamentales directos.,needs_review,97be2392606e0fbc82af9ef97cf0687409962707520a34b632f276d00deef26b,false,public_html:/resources,,
site,resources.cards.downloadable-forms.link,label,Open,Abrir,needs_review,7880531e09e103c04cbd64c078eea67a0cd9c373a278c79cb97494825c287af7,false,public_html:/resources,,
site,resources.cards.downloadable-forms.title,value,Official New Jersey Services,Servicios oficiales de Nueva Jersey,needs_review,d7651da3919bf4d08ae92355a55e89dc7651f3af096abfd36953381a33e74399,false,public_html:/resources,,
site,resources.cards.fresh-start-clinics.body,value,"Watch district notices for verified office hours, clinics, and community events.","Consulte los avisos del distrito para conocer horarios de atención, clínicas y eventos comunitarios verificados.",needs_review,af11f2433eb13c0f63c08115fa50bed88bd011d3ef39c052066df94e2c51ff8c,false,public_html:/resources,,
site,resources.cards.fresh-start-clinics.link,label,Open,Abrir,needs_review,7880531e09e103c04cbd64c078eea67a0cd9c373a278c79cb97494825c287af7,false,public_html:/resources,,
site,resources.cards.fresh-start-clinics.title,value,Public Service Events,Eventos de servicio público,needs_review,8f4d16da444e16bf16184059074bb86c473dd020b9b961b1359ed5101aa32126,false,public_html:/resources,,
site,resources.cards.state-agency-assistance.body,value,Contact the district office about an existing matter involving a New Jersey state agency.,Comuníquese con la oficina del distrito sobre un asunto existente relacionado con una agencia estatal de Nueva Jersey.,needs_review,8e908d7adcbcb7ab29fdad79b0bf1159a001fa28c1e4d1f5e018b4692a9c508b,false,public_html:/resources,,
site,resources.cards.state-agency-assistance.link,label,Open,Abrir,needs_review,7880531e09e103c04cbd64c078eea67a0cd9c373a278c79cb97494825c287af7,false,public_html:/resources,,
site,resources.cards.state-agency-assistance.title,value,State Agency Assistance,Asistencia con agencias estatales,needs_review,db77c64f08864b51fa3530abcdcb534e7d1b3b4d8562ccb445c64a8bda1af778,false,public_html:/resources,,
site,resources.features.body,value,Use these links for current public information or contact the district office at (973) 450-0484.,Use estos enlaces para consultar información pública vigente o comuníquese con la oficina del distrito al (973) 450-0484.,needs_review,53776ae6af97f79ac512438b9f2db8db0302a328892f4c22c9e48a1e15751f2c,false,public_html:/resources,,
site,resources.features.eyebrow,value,Page Resources,Recursos de la página,needs_review,e13668e00d5b45bce671c3b18ca7734425255d25eb8d32a7b2e5a55cdd66f8ba,false,public_html:/resources,,
site,resources.features.title,value,Verified paths for District 34 residents,Recursos verificados para residentes del Distrito 34,needs_review,bf81c696432dc2fc9aba49babce5ff454920e0e55a54e8897a00529cd25471fe,false,public_html:/resources,,
site,resources.hero.body,value,"Start with official state information, then contact the district office if you need help identifying the appropriate New Jersey agency.",Comience con la información oficial del estado y luego comuníquese con la oficina del distrito si necesita ayuda para identificar la agencia de Nueva Jersey correspondiente.,needs_review,e6cb423ebf5810587cf7cdd849651e839e0cd011665749d2ab88df75feda7459,false,public_html:/resources,,
site,resources.hero.eyebrow,value,Constituent,,missing,9450fd3a6e67797247db3fc291b0ebc2318c4fa9a795b9fc44ee32abb2e5e749,false,public_html:/resources,,
site,resources.hero.primary-cta,label,Contact the Office,Contactar a la oficina,needs_review,f22cb79c2d8cc19521dca6f4a770ad51a5dfb17f95d5e6cabfb4db208fa56648,false,public_html:/resources,,
site,resources.hero.secondary-cta,label,Get Updates,Recibir actualizaciones,needs_review,ed4c3d6bb2ac7925039fa753c656547d18590799b716e314704237dcf1a11d8f,false,public_html:/resources,,
site,resources.hero.title,value,District and State Resources,Recursos del distrito y del estado,needs_review,ef486b0009146623356f574c47082139b8a11bc8faab98718109554dbe3bc30f,false,public_html:/resources,,
site,route.__bilingual-inventory-404__.metadata,description,"Constituent services, legislative information, voting resources, and district office access for New Jersey's 34th Legislative District.","Servicios para residentes, información legislativa, recursos electorales y acceso a la oficina del distrito para el Distrito Legislativo 34 de Nueva Jersey.",needs_review,d8c0783ef47769de1cd2280a2741370e0310d4bdd5a667c61dba64d69b58b5f0,false,public_html:/__bilingual-inventory-404__,,
site,route.__bilingual-inventory-404__.metadata,title,Page not found | Office of Assemblywoman Carmen Theresa Morales,,missing,dd665aa9d1934897b357d9cab1c47d223995465929450b86e25d5b6221c8f084,false,public_html:/__bilingual-inventory-404__,,
site,route.about.metadata,description,Assemblywoman Morales has served in the New Jersey General Assembly since 2024 and represents District 34 in Essex County. | Office of Assemblywoman Carmen Theresa Morales,,missing,5fc0027a81d4ec56577f0f6cfa858104077d6299a4f423206d0a1215e3a3cd12,false,public_html:/about,,
site,route.about.metadata,title,About | Office of Assemblywoman Carmen Theresa Morales,,missing,bb984ad1d7d07773fe7b5f2756f678c5e4fb843a74a0f2e4329bbd51c8c1ce09,false,public_html:/about,,
site,route.community.metadata,description,"District 34 includes Belleville, Bloomfield, East Orange, Glen Ridge, Nutley, and Orange in Essex County. | Office of Assemblywoman Carmen Theresa Morales",,missing,0ab7ed8f43643f2511335cefd20400126fa5e0af22348d8197dbbf43b9e7bffe,false,public_html:/community,,
site,route.community.metadata,title,Community | Office of Assemblywoman Carmen Theresa Morales,,missing,cb61f3852b2f4b336391d8a0cdf741d51e37b397dfd43eac399bfce960569a27,false,public_html:/community,,
site,route.contact.metadata,description,"152 Franklin Street, Belleville, NJ 07109. Call (973) 450-0484 for district office assistance. | Office of Assemblywoman Carmen Theresa Morales",,missing,8b24cfd521d8bd9b5a105783175e73e03f4e9c4bfd211ccb7c415a22414bc6b1,false,public_html:/contact,,
site,route.contact.metadata,title,Contact | Office of Assemblywoman Carmen Theresa Morales,,missing,d30f8b1d69a647743166ed3c9a5c30aef1c8c5645b4111f84ad5d0ac0be7598c,false,public_html:/contact,,
site,route.home.metadata,description,"Constituent services, legislative information, voting resources, and district office access for New Jersey's 34th Legislative District.","Servicios para residentes, información legislativa, recursos electorales y acceso a la oficina del distrito para el Distrito Legislativo 34 de Nueva Jersey.",needs_review,d8c0783ef47769de1cd2280a2741370e0310d4bdd5a667c61dba64d69b58b5f0,false,public_html:/,,
